team,sketch_title,writer,link,upload_date
Legs_for_Days,Bathroom Line,Karin Hammerberg,https://www.youtube.com/watch?v=8BrGJg2LrHY,20140824
Legs_for_Days,Bob Seger's Favorite Songs,Jason Flowers,https://www.youtube.com/watch?v=w-hRuh6ATo4,20150911
Legs_for_Days,Bono,Jason Flowers,https://www.youtube.com/watch?v=3bmFDPdAS8o,20150303
Legs_for_Days,Bounce House Funeral,Jared Neumark,https://www.youtube.com/watch?v=l-FZVQ2oC6o,20140912
Legs_for_Days,Cabbie,Susan Casey,https://www.youtube.com/watch?v=dQOuJs_nFGE,20150626
Legs_for_Days,Can We Stop By My House?,Katie Simon,https://www.youtube.com/watch?v=HgBFRW_FkkM,20150108
Legs_for_Days,Casting Director Spiral,Karin Hammerberg,https://www.youtube.com/watch?v=rvesrWqSWnU,20140425
Legs_for_Days,Choose Wisely,Peter Sherer,https://www.youtube.com/watch?v=wlXey1bJ9xc,20150818
Legs_for_Days,Chucksgiving,Jason Flowers,https://www.youtube.com/watch?v=s4qPoC_pjKU,20131208
Legs_for_Days,CIA,Katie Simon,https://www.youtube.com/watch?v=aloeuRkg5KA,20150911
Legs_for_Days,Clean the Shed,Peter Sherer,https://www.youtube.com/watch?v=r_ukGYw0pfo,20150626
Legs_for_Days,Coffin Bells,Peter Sherer,https://www.youtube.com/watch?v=3Zjg9PPZ-W0,20150303
Legs_for_Days,Cookies by the Copier,Katie Simon,https://www.youtube.com/watch?v=qUnYGuE-15k,20150626
Legs_for_Days,Cooking For an Unseen Angry Person,Hunter Nelson,https://www.youtube.com/watch?v=I3NQegwBA5Y,20140824
Legs_for_Days,Cowboy Birthday,Susan Casey,https://www.youtube.com/watch?v=1vn4_FwuaK0,20160418
Legs_for_Days,Crickets,Hunter Nelson,https://www.youtube.com/watch?v=mues3XH4X-s,20140425
Legs_for_Days,Cute,Jason Flowers,https://www.youtube.com/watch?v=CtTNSZKBVYY,20150829
Legs_for_Days,Dan Gets Laid,Jared Neu,https://www.youtube.com/watch?v=PTdZjBZ60fw,20140216
Legs_for_Days,Daredevil,no writer,https://www.youtube.com/watch?v=IgIW7z2arTk,20140216
Legs_for_Days,Don't Get Excited,Karin Hammerberg,https://www.youtube.com/watch?v=hnilO-anSkI,20141020
Legs_for_Days,Don't Think I Could Live Here,Peter Sherer,https://www.youtube.com/watch?v=GdfboaHMjhA,20150829
Legs_for_Days,Dr. Higgenbottom,Hunter Nelson,https://www.youtube.com/watch?v=cNRWzdK5Qyo,20150829
Legs_for_Days,Drum Major Lost Parade,Matthew Starr,https://www.youtube.com/watch?v=vXQaBAioVqs,20140318
Legs_for_Days,Eat the Weed,Susan Casey and Katie Simon,https://www.youtube.com/watch?v=X6RNJe_v5ek,20141020
Legs_for_Days,Egg,Susan Casey,https://www.youtube.com/watch?v=ZALUNZxfh7E,20150303
Legs_for_Days,Extandra,no writer,https://www.youtube.com/watch?v=3mc1q1emIdI,20140216
Legs_for_Days,Fantasy Football,Karin Hammerberg,https://www.youtube.com/watch?v=9_0RFkrsSYc,20150303
Legs_for_Days,Favorite Number,no writer,https://www.youtube.com/watch?v=fb9ebXeuQpY,20140216
Legs_for_Days,Fielder and Fielder,no writer,https://www.youtube.com/watch?v=8AaQ2sVexDM,20140214
Legs_for_Days,Firework Demos,Hunter Nelson,https://www.youtube.com/watch?v=GipkzeaCRQM,20160418
Legs_for_Days,Fun Evidence,Hunter Nelson,https://www.youtube.com/watch?v=NftrsYudzbA,20150108
Legs_for_Days,Geraldine Temple,Karin Hammerberg,https://www.youtube.com/watch?v=7-tlM4EYYOg,20140318
Legs_for_Days,German Drinking Song,Hunter Nelson,https://www.youtube.com/watch?v=euxUwHYxeQk,20150818
Legs_for_Days,Girl In Choir,Katie Simon and Michael Hartney,https://www.youtube.com/watch?v=Q1okyoJpPxc,20140216
Legs_for_Days,Gum Namers,Matthew Starr,https://www.youtube.com/watch?v=R3waZGXjBX4,20131208
Legs_for_Days,Helen Hunt,Jason Flowers,https://www.youtube.com/watch?v=FyRK7kZAY1w,20140824
Legs_for_Days,Hot Oatmeal,Katie Simon,https://www.youtube.com/watch?v=DUxL8HSd_lw,20150818
Legs_for_Days,How Can She Afford That?,Karin Hammerberg,https://www.youtube.com/watch?v=w7c414ercao,20150626
Legs_for_Days,Hungover,Susan Casey,https://www.youtube.com/watch?v=qP2ujuFq9Xs,20150818
Legs_for_Days,I'm Like A Bird,Matthew Starr,https://www.youtube.com/watch?v=vSZ4GmNNag4,20140213
Legs_for_Days,Interrupting Waitress,Jared Neu,https://www.youtube.com/watch?v=ST-5ftXfVQg,20140214
Legs_for_Days,"Intro to ""Legs For Days Presents: A Salute to Alcohol""",Hunter Nelson,https://www.youtube.com/watch?v=J6_MOObwg8I,20150818
Legs_for_Days,Jason Sings Karaoke - Part 1,no writer,https://www.youtube.com/watch?v=sKC_aq2C59E,20150911
Legs_for_Days,Jason Sings Karaoke - Part 2,no writer,https://www.youtube.com/watch?v=o1sGlgCeEkI,20150911
Legs_for_Days,Jason Sings Karaoke - Part 3,no writer,https://www.youtube.com/watch?v=atZS7GqkdvM,20150911
Legs_for_Days,Jason Sings Karaoke - Part 4,no writer,https://www.youtube.com/watch?v=skaiurdbvP8,20150911
Legs_for_Days,Joel Gets Laid,Katie Si,https://www.youtube.com/watch?v=RBYKKHaMsCA,20140216
Legs_for_Days,Karaoke Nightmare,Susan Casey,https://www.youtube.com/watch?v=iiPGGo2ZYo4,20150911
Legs_for_Days,Knock Your Teeth Out,Karin Hammerberg,https://www.youtube.com/watch?v=bk_M7TBWUuw,20131208
Legs_for_Days,Legs For Days Presents: A Salute to Alcohol (FULL SHOW),Hunter Nelson,https://www.youtube.com/watch?v=DNwLm8QzG5g,20150808
Legs_for_Days,Library Computer,Hunter Nelson,https://www.youtube.com/watch?v=0GNWRoD1mdg,20140912
Legs_for_Days,Livia Gets Laid,,https://www.youtube.com/watch?v=8KGYzWZanr0,20140216
Legs_for_Days,Many Men of Manly Manor,,https://www.youtube.com/watch?v=iBXpHgK_x3I,20140216
Legs_for_Days,Marley,Hunter Nelson,https://www.youtube.com/watch?v=3tzUW3uM08U,20140318
Legs_for_Days,Michael Gets Laid,Jared Neu,https://www.youtube.com/watch?v=RQ31gvci6N0,20140216
Legs_for_Days,Microsoft Silverlight,Katie Simon,https://www.youtube.com/watch?v=CH9J0Jv-DGw,20150303
Legs_for_Days,Napkin Eater,Karin Ham,https://www.youtube.com/watch?v=cmkdHHOEBp0,20140214
Legs_for_Days,New Doctors,Peter Sherer,https://www.youtube.com/watch?v=jGMBPKhIoWs,20160418
Legs_for_Days,Not Gonna Push It,Susan Casey,https://www.youtube.com/watch?v=EVfvnst4G14,20150108
Legs_for_Days,Parent Teacher Scubaman Conference,Jason Flowers,https://www.youtube.com/watch?v=ljHVINqLQxw,20140912
Legs_for_Days,Party Cups,Katie Simon,https://www.youtube.com/watch?v=7v2GJ-6ZTas,20140425
Legs_for_Days,Pepsi Blackout,no writer,https://www.youtube.com/watch?v=B0rkLTZuJic,20140216
Legs_for_Days,Plays Are Not Movies,Karin Hammerberg,https://www.youtube.com/watch?v=lzBi_24uZg0,20140425
Legs_for_Days,Poop Shoes,Jessica Combs,https://www.youtube.com/watch?v=GJlcHEtF6fg,20150829
Legs_for_Days,Prize Box,no writer,https://www.youtube.com/watch?v=BfvP-Y4MhJ4,20140213
Legs_for_Days,Sea World,Jared Neumark,https://www.youtube.com/watch?v=wOd_oLiQayM,20140318
Legs_for_Days,Shalyah Gets Laid,Karin Ham,https://www.youtube.com/watch?v=khM-PPqpwIQ,20140216
Legs_for_Days,She's Been Shopping,Katie Simon,https://www.youtube.com/watch?v=Zk8ZWa7-rsg,20150829
Legs_for_Days,Shock Jocks,Peter Sherer,https://www.youtube.com/watch?v=6DjF6cAf-NA,20150108
Legs_for_Days,Sia Break,Jason Flowers,https://www.youtube.com/watch?v=L8fGkvj1prE,20160418
Legs_for_Days,Sky Full of Stars,Jason Flowers,https://www.youtube.com/watch?v=yYzbfV1iYk8,20150626
Legs_for_Days,Soda Speech,Jared Neu,https://www.youtube.com/watch?v=-G8daS5ZQlA,20140216
Legs_for_Days,Sommelier,Susan Casey,https://www.youtube.com/watch?v=e9lom5AcOk4,20150818
Legs_for_Days,Sorority Pledges at EMU,Katie Simon,https://www.youtube.com/watch?v=4k1gZNLn4dk,20140318
Legs_for_Days,Speedboat Jerks,Katie Si,https://www.youtube.com/watch?v=d504NoO7TuA,20140214
Legs_for_Days,Spy Group,Katie Simon,https://www.youtube.com/watch?v=zcrdmb3cokw,20140912
Legs_for_Days,Still Have Jury Duty,Matthew Starr,https://www.youtube.com/watch?v=1Ep00v-XhPQ,20140425
Legs_for_Days,Thanks For Being on the Podcast,Peter Sherer,https://www.youtube.com/watch?v=S0kqn1o92J0,20140912
Legs_for_Days,The Cookiest Cookie,Katie Simon,https://www.youtube.com/watch?v=Gnsqi8uIick,20140425
Legs_for_Days,The Fourth Wall,Hunter Nelson,https://www.youtube.com/watch?v=9eOQmPlDKz4,20150911
Legs_for_Days,The Jester,Hunter Nelson,https://www.youtube.com/watch?v=XsLDYz-Plco,20141020
Legs_for_Days,The Scoop,Jason Flowers,https://www.youtube.com/watch?v=XBay87zKYvU,20140318
Legs_for_Days,The Sex Talk,Jessica Combs,https://www.youtube.com/watch?v=KBMzy5VREEo,20160418
Legs_for_Days,The Story of Grandma,Hunter Nelson,https://www.youtube.com/watch?v=5RxZrRGNbLU,20150626
Legs_for_Days,The Werewolf,Peter Sherer,https://www.youtube.com/watch?v=vGTiK8ySwiU,20141020
Legs_for_Days,Tits in Art,Karin Ham,https://www.youtube.com/watch?v=675LjpFk7IM,20140216
Legs_for_Days,To Sixty More,Hunter Nelson,https://www.youtube.com/watch?v=LpbBEkcjMrY,20131208
Legs_for_Days,Torture,Peter Sherer,https://www.youtube.com/watch?v=HcZ_vnAhig0,20150911
Legs_for_Days,Train Sleeper,Matthew Starr,https://www.youtube.com/watch?v=9FeBm1-vgwA,20131208
Legs_for_Days,Was That Planned?,Karin Hammerberg,https://www.youtube.com/watch?v=IgHooAuvTBo,20140318
Legs_for_Days,What About That Cat?,Jared Neumark,https://www.youtube.com/watch?v=ts-7j5ASit0,20140824
Legs_for_Days,What Do We Do With All This Chicken,Jason Flowers,https://www.youtube.com/watch?v=N8Wq5ku1ANA,20141020
Legs_for_Days,Yeah But Listen,Jason Flowers,https://www.youtube.com/watch?v=0PRlHg0Zo2o,20150108
Legs_for_Days,Your Days Of...,Jared Neumark,https://www.youtube.com/watch?v=Z_gyJdWrDik,20131208
Lover,9-1-1 Operator Scared of Phone - Blackout,by,https://www.youtube.com/watch?v=Ut4NiXxDhAw,20151205
Lover,Are You Afraid of the Dark,by,https://www.youtube.com/watch?v=GzWpMBn2-M8,20151205
Lover,Baby Test Batman,Meggie Spellman,https://www.youtube.com/watch?v=wqrYDQjoSPs,20150319
Lover,Bangs,Marina Tempelsman,https://www.youtube.com/watch?v=O3v4VZsCJzM,20150705
Lover,Bar Small Talk,Andrew Jaico,https://www.youtube.com/watch?v=hjRYhBca8f8,20150216
Lover,Barry Wore a Human Skull to Casual Friday,Meggie Spellman,https://www.youtube.com/watch?v=t0Pu4xDUjSM,20150216
Lover,Best Of - Barry Wore a Human Skull to Casual Friday,Meggie Spellman,https://www.youtube.com/watch?v=6NGFwGWb66U,20151206
Lover,Best Of - Dancin' For My Daddies,John Zachary Townsend,https://www.youtube.com/watch?v=poaKabDU6Oc,20151206
Lover,Best Of - Pickle Bullies,Luke Burns,https://www.youtube.com/watch?v=nDleDCFK0Oc,20151206
Lover,Best Of - Robert Frost,Andrew Jaico,https://www.youtube.com/watch?v=lVjLx2egi7A,20151206
Lover,Best Of - Slumber Party,Cristina Sanza,https://www.youtube.com/watch?v=MCYjs0MIfDQ,20151206
Lover,Best Of - Trains,Marina Tempelsman,https://www.youtube.com/watch?v=O9DkdYYrres,20151206
Lover,Bookstore Announcements,Meggie Spellman,https://www.youtube.com/watch?v=_eUYYPZJJq8,20150705
Lover,Brand Ambassador,John Zachary Townsend,https://www.youtube.com/watch?v=qi3xuYw-okU,20150418
Lover,Camel Toe State Trooper,Meggie Spellman,https://www.youtube.com/watch?v=YWAGOnuJooo,20150506
Lover,Chair in Bathroom,Meggie Spellman,https://www.youtube.com/watch?v=M8Qjhft2ZQk,20150809
Lover,Cooking for One,Cristina Sanza,https://www.youtube.com/watch?v=A9q4I6ga1UE,20150809
Lover,Crossword Hotline,Cristina Sanza,https://www.youtube.com/watch?v=I33hdadGiUY,20150120
Lover,Dancin' For My Daddies,John Zachary Townsend,https://www.youtube.com/watch?v=Gj2lXLFR3jU,20150506
Lover,Date Night,Luke Burns,https://www.youtube.com/watch?v=i-_07qLx058,20150418
Lover,Date Questions,Cristina Sanza,https://www.youtube.com/watch?v=AJ41IC45dB8,20150320
Lover,Dino Arm Family,Meggie Spellman,https://www.youtube.com/watch?v=O_J05nTdBmw,20150120
Lover,Doc Guac,Andrew Jaico,https://www.youtube.com/watch?v=kmpAa6ktF6A,20150809
Lover,Does Mr. Wendt Know How Doors Work?,John Townsend,https://www.youtube.com/watch?v=Fb0z4NdVCQ8,20150216
Lover,Emotional Guy,John Zachary Townsend,https://www.youtube.com/watch?v=RmL-8Xv-fW0,20150705
Lover,Family Dinner,Cristina Sanza,https://www.youtube.com/watch?v=bQQpjNHFSqw,20150809
Lover,Flight,Marina Tempelsman,https://www.youtube.com/watch?v=NHDhJ-qYlaQ,20150120
Lover,Gaston's Dad Calls,Meggie Spellman,https://www.youtube.com/watch?v=eUilPQ0MFCY,20150418
Lover,Groundhog Day,Luke Burns and Cristina Sanza,https://www.youtube.com/watch?v=KZTdbDSOR2E,20150216
Lover,Illiterate Karaoke,Andrew Jaico,https://www.youtube.com/watch?v=J0ui6Mipoho,20150120
Lover,Inside The Actors Studio,Luke Burns,https://www.youtube.com/watch?v=aGAZ-Tu0HGY,20150809
Lover,Karen from HR,Marina Tempelsman,https://www.youtube.com/watch?v=g69FHvpTAOg,20150506
Lover,Long Sayings,Meggie Spellman,https://www.youtube.com/watch?v=K9sL9dQ6WG8,20151003
Lover,Long Text,Andrew Jaico,https://www.youtube.com/watch?v=lqLlgbrAIR0,20151004
Lover,Lover - UCB Chelsea Pre-Show Clip,no writer,https://www.youtube.com/watch?v=DmHP_h5FaGc,20150226
Lover,Mannequin,Luke Burns,https://www.youtube.com/watch?v=lCEqqXsMAmo,20151003
Lover,Mask Professor,John Zachary Townsend,https://www.youtube.com/watch?v=JGDfArQv84g,20150319
Lover,Mom's Diary,Cristina Sanza,https://www.youtube.com/watch?v=DgtUZmJnFn8,20150418
Lover,Oregon Trail Trial,Andrew Jaico,https://www.youtube.com/watch?v=5GxVSWQv7ec,20150418
Lover,Pickle Bullies,Luke Burns,https://www.youtube.com/watch?v=Sp6FaHkl9CA,20150120
Lover,Pizza?,Marina Tempelsman,https://www.youtube.com/watch?v=jn5EqLw23vo,20150216
Lover,Regional Marketing Director,John Zachary Townsend,https://www.youtube.com/watch?v=HtB4hqmdB7E,20150418
Lover,Restaurant Policy,by,https://www.youtube.com/watch?v=LPRB0CUjUBY,20151205
Lover,Robert Frost,Andrew Jaico,https://www.youtube.com/watch?v=wTETc8uSZjw,20150506
Lover,Sad Wedding Song,by,https://www.youtube.com/watch?v=mEa6vFsNN_4,20151205
Lover,Siblings Pitch,Andrew Jaico,https://www.youtube.com/watch?v=VMBVUboDpLs,20150809
Lover,Slumber Party,Cristina Sanza,https://www.youtube.com/watch?v=CdjV9F1hi_M,20151004
Lover,Special Announcement,Marina Tempelsman,https://www.youtube.com/watch?v=AkBnCrliMPg,20150216
Lover,Storytelling Inn,Luke Burns,https://www.youtube.com/watch?v=ovvuWo3EfyM,20150319
Lover,Subway Makeup,Marina Tempelsman,https://www.youtube.com/watch?v=F8ScHuLRPiw,20150319
Lover,Tampa,Marina Tempelsman,https://www.youtube.com/watch?v=xnvAN4mmbuc,20150418
Lover,The Floors Are Made Of Lava,Luke Burns,https://www.youtube.com/watch?v=X6u1oAKH3kM,20150705
Lover,The Turing Test,by,https://www.youtube.com/watch?v=NYL22W51gfs,20151205
Lover,Tom Died Having Fun,by,https://www.youtube.com/watch?v=bPsmrVZMAds,20151205
Lover,Trains,Marina Tempelsman,https://www.youtube.com/watch?v=8eIPvKxhQm0,20151003
Lover,Vote For Me,Luke Burns,https://www.youtube.com/watch?v=N_O_MffNvuU,20150506
Lover,Vows,Marina Tempelsman,https://www.youtube.com/watch?v=GtR3_KMV0ww,20150319
Lover,We Think You're A Really Good Guy,John Zachary Townsend,https://www.youtube.com/watch?v=TIKnLGlEOqs,20151003
Lover,We'll Be Right Back - Runner 1,Marina Tempelsman,https://www.youtube.com/watch?v=UAG4wewIwyk,20150506
Lover,We'll Be Right Back - Runner 2,Marina Tempelsman,https://www.youtube.com/watch?v=BMGZFvS3iRg,20150506
Lover,We'll Be Right Back - Runner 3,Marina Tempelsman,https://www.youtube.com/watch?v=sxazt639TTQ,20150506
Lover,Wedding Dance,Andrew Jaico,https://www.youtube.com/watch?v=Vi0JJxtDmxU,20150705
Lover,Wild Wild West,John Townsend,https://www.youtube.com/watch?v=dvLAekYnGDQ,20150120
Lover,Woodhouse Bourbon,Luke Burns,https://www.youtube.com/watch?v=FFe3CzeQknE,20150216
Lover,Your Card,Andrew Jaico,https://www.youtube.com/watch?v=-GfaUmw6B7w,20150705
Mamas_Gotta_Go,BALLS,Alex Traynor,https://www.youtube.com/watch?v=aLOYhNsZbns,20160705
Mamas_Gotta_Go,CLOMOXICIL,Alex Traynor,https://www.youtube.com/watch?v=N8uaMH_YDNk,20160425
Mamas_Gotta_Go,Disappointed Coach (MAMA'S GOTTA GO 1/18/2016),Peter Sherer,https://www.youtube.com/watch?v=9PUry6w68e0,20160208
Mamas_Gotta_Go,Don't Steal My Toilet Paper (MAMA'S GOTTA GO 1/18/2016),Cory Palmer,https://www.youtube.com/watch?v=JetooyuAKr4,20160208
Mamas_Gotta_Go,Elizabeth Ruins It (MAMA'S GOTTA GO 1/18/2016),Susan Casey,https://www.youtube.com/watch?v=XP90WxjVy_c,20160207
Mamas_Gotta_Go,First Sight,Ariel Karlin,https://www.youtube.com/watch?v=OW9w3t68S2Y,20160915
Mamas_Gotta_Go,Funeral Tattoo,Alex Traynor,https://www.youtube.com/watch?v=YqbZimTVuZQ,20160613
Mamas_Gotta_Go,Hot-N-Ready,Alex Traynor,https://www.youtube.com/watch?v=ih1URh3pjwY,20160216
Mamas_Gotta_Go,KARS 4 CHAD (Kars 4 Kids Parody),Kristen Bartlett,https://www.youtube.com/watch?v=fNwONVhiAz8,20160419
Mamas_Gotta_Go,Late To The Party,Alex Traynor,https://www.youtube.com/watch?v=k8LtZ7SqPLo,20160501
Mamas_Gotta_Go,Lincoln Moved (MAMA'S GOTTA GO 1/18/2016),Peter Sherer,https://www.youtube.com/watch?v=i7k_dIbG1jo,20160207
Mamas_Gotta_Go,Mama's Gotta Go - BOOMTRADE,no writer,https://www.youtube.com/watch?v=2w43pYNYVy0,20160613
Mamas_Gotta_Go,Mama's Gotta Go - Comedy Necromancer,no writer,https://www.youtube.com/watch?v=AQJNDEsu98I,20160613
Mamas_Gotta_Go,Mama's Gotta Go - DISNEYLAND TIKI BAR,no writer,https://www.youtube.com/watch?v=i4O7CZMB6Qc,20160501
Mamas_Gotta_Go,Mama's Gotta Go - Grimace,no writer,https://www.youtube.com/watch?v=jXXhaLdiMP4,20160216
Mamas_Gotta_Go,Mama's Gotta Go - News Channel 13,no writer,https://www.youtube.com/watch?v=xKs_FdcXlEE,20160216
Mamas_Gotta_Go,Mama's Gotta Go - Paul Giamatti,no writer,https://www.youtube.com/watch?v=8Au_LIB3aM8,20160613
Mamas_Gotta_Go,Mama's Gotta Go - Scary Stuff Makes Me Sleepy,no writer,https://www.youtube.com/watch?v=cWpCA4rFuB8,20160613
Mamas_Gotta_Go,Mama's Gotta Go - Smile,no writer,https://www.youtube.com/watch?v=wgA3ktg3mv0,20160216
Mamas_Gotta_Go,Mama's Gotta Go -- Acting Class,no writer,https://www.youtube.com/watch?v=oY08ZCqUwA0,20160915
Mamas_Gotta_Go,Mama's Gotta Go -- BULLETS,no writer,https://www.youtube.com/watch?v=0A3KPM-pouM,20160425
Mamas_Gotta_Go,Mama's Gotta Go -- BURY HIM HARD,no writer,https://www.youtube.com/watch?v=ushSMQ0MZrw,20160705
Mamas_Gotta_Go,Mama's Gotta Go -- CAR ACCIDENT,no writer,https://www.youtube.com/watch?v=6MaxOm_i_RE,20160705
Mamas_Gotta_Go,Mama's Gotta Go -- CAT DIET,no writer,https://www.youtube.com/watch?v=WWFT8rIiNkE,20160425
Mamas_Gotta_Go,Mama's Gotta Go -- CHOOCHI CHOOCHI,no writer,https://www.youtube.com/watch?v=Km1DGt6OuEw,20160501
Mamas_Gotta_Go,Mama's Gotta Go -- E.R. Questions,no writer,https://www.youtube.com/watch?v=rJm2jEcMjKQ,20160915
Mamas_Gotta_Go,"Mama's Gotta Go -- HELP US, MS. A!",no writer,https://www.youtube.com/watch?v=1o_BNhRV6hY,20160705
Mamas_Gotta_Go,Mama's Gotta Go -- In Your Eyes,no writer,https://www.youtube.com/watch?v=o2Ug_548LAw,20160216
Mamas_Gotta_Go,Mama's Gotta Go -- JINX,no writer,https://www.youtube.com/watch?v=1FCJ0u0snKo,20160705
Mamas_Gotta_Go,Mama's Gotta Go -- L.L. Bean,no writer,https://www.youtube.com/watch?v=9mSHaLFKKvk,20160915
Mamas_Gotta_Go,Mama's Gotta Go -- Last Words,no writer,https://www.youtube.com/watch?v=4LzZy5HFYZ8,20160915
Mamas_Gotta_Go,Mama's Gotta Go -- MAMA'S FAMILY,no writer,https://www.youtube.com/watch?v=wAORE97XSm8,20160501
Mamas_Gotta_Go,Mama's Gotta Go -- NARNIA,no writer,https://www.youtube.com/watch?v=oIl5f5gFTN4,20160425
Mamas_Gotta_Go,Mama's Gotta Go -- NIGHT AT THE MUSEUM,no writer,https://www.youtube.com/watch?v=qt4QytbTp2I,20160501
Mamas_Gotta_Go,Mama's Gotta Go -- PAY IT FORWARD,no writer,https://www.youtube.com/watch?v=hlrfLi847lM,20160705
Mamas_Gotta_Go,Mama's Gotta Go -- SPIES,no writer,https://www.youtube.com/watch?v=GmCB757KsJA,20160425
Mamas_Gotta_Go,Mama's Gotta Go -- The Lazy Dog,Peter Sherer,https://www.youtube.com/watch?v=-zPNJAL6RQM,20160826
Mamas_Gotta_Go,Mama's Gotta Go -- The Princeton Online Review,no writer,https://www.youtube.com/watch?v=HZLs1KPurI0,20160328
Mamas_Gotta_Go,paNeRA,Alex Traynor,https://www.youtube.com/watch?v=ei_5CfKGFL4,20160208
Mamas_Gotta_Go,Pity Thief (MAMA'S GOTTA GO 1/18/2016),Kristen Barlett,https://www.youtube.com/watch?v=Zt4tvUYqLXw,20160207
Mamas_Gotta_Go,Shy Girl,Ariel Karlin,https://www.youtube.com/watch?v=vfUP7bT3jMs,20170124
Monaco,20 Year Headlock,Luke Burns,https://www.youtube.com/watch?v=ngJFff-Qjis,20160117
Monaco,Castaway Wedding,Clara Morris,https://www.youtube.com/watch?v=UhuC649eWj0,20160117
Monaco,Devil Blackout,Eli Yudin,https://www.youtube.com/watch?v=gw2m4zT3jTc,20160117
Monaco,Farting Cowboy Disease,Eli Yudin,https://www.youtube.com/watch?v=qW6TODKH4eA,20160117
Monaco,Monaco - BIG BOYS,Eli Yudin,https://www.youtube.com/watch?v=nvqEZjKKLFw,20160217
Monaco,Monaco - BLUES SINGER,Luke Burns from a Caroline Martin pitch,https://www.youtube.com/watch?v=Fvd8ahWdvko,20160217
Monaco,Monaco - FISH WEDDING,Andrew Jaico,https://www.youtube.com/watch?v=Fi4Y6wu68O8,20160217
Monaco,Monaco - GHOST DAD 1,Luke Burns,https://www.youtube.com/watch?v=LI43YlIGSjU,20160217
Monaco,Monaco - GHOST DAD 2,Luke Burns,https://www.youtube.com/watch?v=303pUG8CCF0,20160217
Monaco,Monaco - GHOST DAD 3,Luke Burns,https://www.youtube.com/watch?v=i6OPuhzzWz4,20160217
Monaco,Monaco - MTA,Clara Morris,https://www.youtube.com/watch?v=QgoEHoWjRTg,20160220
Monaco,Monaco - PERVERTS IN MY IPHONE,Cara Devins,https://www.youtube.com/watch?v=BopuKuti-cY,20160217
Monaco,Monaco - SUPER GUY,Eli Yudin,https://www.youtube.com/watch?v=xoE0mxzJ7bE,20160217
Monaco,MONACO - UCBT Maude Night - ANGRY MOB,Luke Burns,https://www.youtube.com/watch?v=FTMXlnprnjE,20160921
Monaco,MONACO - UCBT Maude Night - Art Teacher,Clara Morris,https://www.youtube.com/watch?v=A2BpD5Pt_Tw,20160505
Monaco,MONACO - UCBT Maude Night - Badger Scouts,Cara Devins,https://www.youtube.com/watch?v=yb8CEf-oxVU,20160505
Monaco,MONACO - UCBT Maude Night - Bar Monologues,Andrew Jaico,https://www.youtube.com/watch?v=L-OEf0D4M58,20160505
Monaco,MONACO - UCBT Maude Night - BOMB SQUAD LOVE,Clara Morris,https://www.youtube.com/watch?v=Ry5909LPptw,20160814
Monaco,MONACO - UCBT Maude Night - Busy,CLARA MORRIS,https://www.youtube.com/watch?v=iqQY1FOyafQ,20161006
Monaco,MONACO - UCBT Maude Night - BUTT TRANSPLANTS,Luke Burns,https://www.youtube.com/watch?v=AwTQd83tO4Q,20160921
Monaco,MONACO - UCBT Maude Night - BUTTER,Clara Morris,https://www.youtube.com/watch?v=G1Cq6F_XmBY,20161009
Monaco,MONACO - UCBT Maude Night - CANARD,Cara Devins,https://www.youtube.com/watch?v=Jdl5A_Y7zA0,20160814
Monaco,MONACO - UCBT Maude Night - CLASS RUNNER 1,Luke Burns,https://www.youtube.com/watch?v=MY_kCSd4Kfo,20160710
Monaco,MONACO - UCBT Maude Night - CLASS RUNNER 2,Luke Burns,https://www.youtube.com/watch?v=ZmMpnY6Fyhw,20160710
Monaco,MONACO - UCBT Maude Night - CLASS RUNNER 3,Luke Burns,https://www.youtube.com/watch?v=a0wO6IM-_Nk,20160710
Monaco,MONACO - UCBT Maude Night - Community Center,CLARA MORRIS,https://www.youtube.com/watch?v=H2KEqlRi99c,20161006
Monaco,MONACO - UCBT Maude Night - Cyrano For Two,Luke Burns,https://www.youtube.com/watch?v=3QB9HkOM_do,20160319
Monaco,MONACO - UCBT Maude Night - DAD VIEW,Andrew Jaico,https://www.youtube.com/watch?v=wD88KLJr7Ng,20160710
Monaco,MONACO - UCBT Maude Night - DESK NEAR BATHROOM,Andrew Jaico,https://www.youtube.com/watch?v=ZX_EQ2biYE0,20160710
Monaco,MONACO - UCBT Maude Night - Doin' B52,Luke Burns,https://www.youtube.com/watch?v=2EVTlhpmcD8,20160319
Monaco,MONACO - UCBT Maude Night - Embarrassing Dad,Cara Devins,https://www.youtube.com/watch?v=1UQaUoP8U8o,20160319
Monaco,MONACO - UCBT Maude Night - Fax Machine,LUKE BURNS,https://www.youtube.com/watch?v=n27-WfMP7eQ,20161009
Monaco,MONACO - UCBT Maude Night - Flirt Dungeon,Andrew Jaico,https://www.youtube.com/watch?v=-8gXboC-YPE,20160319
Monaco,MONACO - UCBT Maude Night - FRAT SHIRT,Clara Morris,https://www.youtube.com/watch?v=gO3PRur8rWo,20160710
Monaco,MONACO - UCBT Maude Night - Gondolier,Eli Yudin,https://www.youtube.com/watch?v=6NiWeV1S3gE,20160319
Monaco,MONACO - UCBT Maude Night - GRADUATION SPEECH,Andrew Jaico,https://www.youtube.com/watch?v=eF8J_fOEGa4,20160814
Monaco,MONACO - UCBT Maude Night - GREETING CARDS,Clara Morris,https://www.youtube.com/watch?v=iYL5BsQUmWY,20160814
